Timestamp,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label,Command,Confidence
0.0390625,15.83505258100707,18.86322700971469,10.244925601231214,18.99420179221475,8.56788917795212,13.701698194617293,17.528001134857845,12.971776211052019,4.918573749250314,22.018909137721266,9.513651273020198,16.905705694494465,14.230452888897709,15.342004122717826,0,Neutral,0.973
0.04296875,8.723452415680782,22.425123016981544,2.322733259705723,16.371294505138458,-0.07920286074911548,9.82622519107754,16.3855564417782,10.149838995174711,-3.6742127257807264,22.377802928346945,0.3141537469578026,14.252184710425059,4.101071362124784,15.867877393159361,0,Neutral,0.973
0.046875,5.010139507622789,23.20370166660597,-1.8513410446849126,11.250459567482896,-8.491715402848602,7.878512303127287,18.261983640302393,7.5034136672586085,-8.679269528714888,20.527151706128645,-8.663478856831281,10.771903581046987,-2.845975815160463,18.508439794280644,0,Neutral,0.973
0.05078125,5.2956454354903535,19.269185513553285,-1.8632150959060914,5.1485983993029265,-14.157643461086508,7.73849559208808,21.548082864122055,6.580232510838297,-9.642938486312257,16.838068179780496,-14.053332518145165,7.897621630940458,-5.089556530697295,20.625630049186462,0,Neutral,0.973
0.0546875,7.20332262480457,11.23374245838875,0.48341926446330935,0.6196215443525925,-15.641839424643397,6.357062613569124,22.817711003519026,7.820214022601951,-7.440985858791802,12.312942079200097,-14.65224526133843,5.981906377272154,-4.174315026941638,18.352621910011965,0,Neutral,0.973
0.05859375,7.428137304347558,1.6949014809488543,2.4604415355923837,-0.5200590682181626,-13.315656575802725,0.49605103026379194,19.028781927170133,9.823218998174799,-4.037441040262455,7.869160788304533,-12.1090172604602,3.565487744357376,-3.4066655194975604,9.612856545765371,0,Neutral,0.973
0.0625,4.204112991164475,-6.7230520430350555,2.078380338679852,1.441956782763204,-9.325585949363694,-9.747739294711176,9.598023259351876,9.723167200632236,-1.5833230895459085,3.444871746243495,-9.579191172318133,-1.7157243281514936,-4.943782571668911,-4.116810485821559,0,Neutral,0.973
0.06640625,-1.5386583018512687,-12.88577576457224,-0.8304676343697831,4.05588180212013,-6.622222965433206,-20.12706311082094,-3.122772895919652,4.863294897881251,-0.9395769570244573,-2.231214151177373,-9.547659576836526,-11.121326740673597,-7.907367583294142,-18.2691125763982,0,Neutral,0.973
0.0703125,-6.981201345739174,-17.216674551878054,-4.771299373791635,4.052438150479598,-7.204655202917408,-25.0059892230923,-15.044871824253402,-5.24592541464584,-0.9205358673921838,-10.55520237205059,-12.39790545706179,-23.23246443827171,-9.21318160140094,-27.544032516776735,0,Neutral,0.973
0.07421875,-9.639265336628252,-20.69616939520226,-7.998600314389316,-0.634497004156394,-10.581471067859786,-21.347933614513213,-22.3182518744976,-18.335335211334368,0.6163450694538394,-21.219016386889354,-16.508977539812363,-34.03333784831139,-6.331737360369462,-28.96524683729189,0,Neutral,0.973
0.078125,-9.401963793390193,-23.643724432564614,-10.176945037904177,-9.446691734092898,-13.925010828093557,-10.684636571245374,-23.093108468813547,-30.676822945416735,4.616781258097803,-31.301038169143506,-19.558955359579212,-38.88875065538609,0.4621527813701092,-23.84130789457411,0,Neutral,0.973
0.08203125,-8.712653156600574,-25.057224022856243,-12.703988860280457,-19.425364465878296,-14.249936672827223,2.2433427836161517,-18.288445923232604,-39.07888356110559,9.737721626971064,-36.52039806294417,-20.078485456939934,-35.43941635343731,8.246882625100122,-17.10335375106402,0,Neutral,0.973
0.0859375,-10.672477421884278,-23.159061301269134,-17.078136949251046,-26.933753746999763,-10.917423068893145,12.661867802460748,-10.903650852462132,-42.04997212279399,13.376996040334015,-34.12750141687379,-18.312944842997243,-25.362082496641545,13.668422004044816,-14.078684225050592,0,Neutral,0.973
0.08984375,-16.602727655442127,-17.043552426071045,-22.72082725886161,-29.571419218350872,-6.22910305185126,18.237407019446657,-4.173806888288049,-39.78813975661791,13.760252242313042,-25.27734213905051,-15.925966143336321,-13.4039632710691,15.15648925725329,-16.87353112668431,0,Neutral,0.973
0.09375,-24.937731401913542,-8.07216955518289,-26.538412446054448,-27.025887210864873,-3.563024357912862,19.58476638545728,0.19543837891192728,-33.72221687214208,11.286224740989303,-14.729426822913558,-14.76202180098079,-4.3589435182217,13.584919788313055,-23.259224199938036,0,Neutral,0.973
0.09765625,-32.18582282740332,0.456279257677738,-25.01039662901195,-20.698769743949303,-4.59912360487962,19.072671229027474,2.469007576623214,-26.10904314153821,8.254870969301695,-7.7518263967464165,-15.502351516639258,-0.3773851722265514,11.422457070533413,-28.97139605266109,0,Neutral,0.973
0.1015625,-35.258797097960375,5.241329017168309,-17.11846840492972,-12.754491948553232,-7.841358806222899,18.82191564134021,3.8782354976811306,-19.378998750997667,7.334137028464538,-6.693579607880565,-17.15520898194263,-0.40953351985487063,11.144764217446424,-31.17368056683223,0,Neutral,0.973
0.10546875,-33.50517493608661,4.916829588632191,-5.469570209846243,-5.1784626375743485,-9.651958707279675,19.06864188188135,5.184982825426071,-14.999591007607732,9.789536810971804,-10.096761641583784,-17.690379427760735,-1.7026143357970973,13.587195425138637,-29.92760669601763,0,Neutral,0.973
0.109375,-28.828961077565953,0.6627340110623245,5.475957397146886,0.8790814081782211,-7.119086261037734,18.119041799207437,6.0614247532086045,-12.63544565065391,14.526365025603813,-14.642210006238912,-15.283997113825134,-1.936486442012576,17.136925466926833,-26.85577567349023,0,Neutral,0.973
0.11328125,-23.771623186958756,-4.528853034215359,12.562672762198028,5.322745492566842,-0.443111069281835,14.191613054609633,5.767010854852259,-10.6557514227046,18.58864951264266,-17.56349022239561,-9.357436912017935,-0.5212881785158194,18.754055161764786,-22.916957318956204,0,Neutral,0.973
0.1171875,-19.32763513790983,-7.257178737053551,15.80584669659158,8.841724836681202,7.29064471803843,7.722870612221233,4.383629762870078,-7.71808406893955,19.008815473644844,-17.50868086372562,-0.9327240329238948,1.5399786877748711,16.498836584807798,-17.526259688639477,0,Neutral,0.973
0.12109375,-14.468040950009406,-5.207974534432799,17.502236127017664,12.242405250619024,12.655917672184037,1.8358662217147805,3.3324403624303898,-3.878448741539973,14.850788055583015,-14.18649926471846,7.769888607626417,2.872936410238386,11.39909971098619,-9.590032222384409,0,Neutral,0.973
0.125,-7.581584967659588,1.7460110900918544,19.522040609749368,15.704550613817588,14.168809056474252,-0.05608830247301147,4.649125696660215,-0.3020680267845869,7.7842000882377365,-8.126450686353671,14.345189606189354,3.1554330231408594,6.721342059673356,0.6644196560889645,0,Neutral,0.973
0.12890625,1.6792835278997216,11.378918310113901,21.2780058961245,18.48795800322771,12.418684338186564,2.253381522061243,9.598875408310201,1.7711467581428721,0.6248932540370187,-0.7189243916520354,17.411518655859705,3.6551871107945524,5.215405699875459,10.808535023362401,0,Neutral,0.973
0.1328125,11.716963098905493,20.074772568940215,20.22686639732758,19.335294357120823,8.787271835299627,4.650441092213317,17.502208262824773,1.8736837671190323,-4.844707185274439,6.248641968486325,17.32124885884882,6.225825411506549,6.784075119027428,17.27133898051847,0,Neutral,0.973
0.13671875,19.852357684759156,24.372586125007935,14.373717188522445,17.182888129826743,4.485337171482033,1.689323796485759,25.406089624486217,0.823698179120641,-8.9439122229294,11.60442138151503,15.78195702753547,11.436226409478627,8.495229334344641,17.683816307511858,0,Neutral,0.973
0.140625,23.998959220832585,22.270860485405585,4.403502955738765,11.719475364683431,0.2829357204612245,-8.706010796858743,29.13520703327922,0.7302672677552999,-13.438846662908668,15.364997756561216,14.451695379535943,17.52507438229574,6.9099444142307425,12.754033771413349,0,Neutral,0.973
0.14453125,23.977796088568972,13.95984614981044,-6.429470433946548,3.789857976103783,-3.6915169734159297,-23.170333445774236,25.68607960583454,3.875663632277757,-19.86467325449418,18.195085681513117,13.475000596415795,21.16033222004621,0.8795987448713531,6.193056175639464,0,Neutral,0.973
0.1484375,21.51494002015375,1.917261889428945,-14.399971724700826,-4.433119586844155,-8.103902135095623,-35.25620863870307,15.498153587344417,10.814895613239534,-27.98523426016459,20.267993548611795,11.226904826460334,19.33740267770403,-7.539486061118952,2.481133872381036,0,Neutral,0.973
0.15234375,18.830034534761964,-9.978082728370973,-17.61914155628886,-10.078576621374609,-13.981714553099248,-39.95444330522246,2.500487269767362,19.483784032576843,-35.45065361115114,20.677515667549084,5.638771165703591,11.100413074189584,-14.84913968298889,3.9026688109469454,0,Neutral,0.973
0.15625,16.89565522537279,-18.291768714406203,-16.963026651141167,-11.1752002178108,-21.730077096373705,-36.70352355861003,-8.49647765807939,26.457055275484592,-39.05263135073703,18.10634827681816,-3.846664507825652,-1.7027633167789458,-18.917292463881193,9.162697139432112,0,Neutral,0.973
0.16015625,14.882044205921078,-21.682603548733823,-15.201728668024657,-8.123066138984699,-30.350212515511302,-28.979280168925406,-14.955492258140897,29.146575586589755,-36.76743464083017,12.269315465734014,-15.185775849283415,-14.917187459365858,-20.38127308218004,14.70161392915958,0,Neutral,0.973
0.1640625,11.332178238939242,-21.046228339792236,-14.940282714850781,-3.644033593928587,-37.5565970750328,-21.203523796990808,-17.64813161249637,26.864322528369666,-29.059873281251537,4.692925907299551,-24.472044323454956,-23.841050179667327,-21.64914244975837,17.360571823636235,0,Neutral,0.973
0.16796875,6.00446615656106,-18.26309998130673,-16.658591507030103,-1.151026861881142,-40.84767334988677,-15.463084488707656,-18.96631480735494,20.375781803324475,-18.556996410881144,-2.0673307373342724,-28.21480745957351,-25.60285791877802,-24.517463883095186,16.065856994395926,0,Neutral,0.973
0.171875,0.655237308607904,-14.932060289478423,-18.372969073722338,-2.773926455477618,-38.89503053864936,-10.562212186928882,-20.369463955803297,11.250786165656022,-8.433432129114232,-5.973944430039432,-25.61626586377718,-20.75244331890966,-28.3558308187897,11.661497613348839,0,Neutral,0.973
0.17578125,-2.034216677817392,-12.087451800941658,-17.508905934937356,-8.223111299328572,-32.36102605642609,-4.036422352556701,-21.283115571235484,1.7310780916918813,-0.5508431799862032,-6.378016223815767,-19.083519311536847,-12.833078978968155,-30.271973960514714,5.785196016543564,0,Neutral,0.973
0.1796875,-0.581931009807368,-10.52360408460349,-13.547479836611604,-14.995446821364185,-23.605298940880648,4.746108860470278,-20.10278500617365,-5.680973257552923,5.456699677015064,-3.8904816757387666,-12.44792172491598,-6.071553320041817,-27.144719749800885,-0.18341752579158743,0,Neutral,0.973
0.18359375,3.84564902598695,-10.77975985116848,-8.909945287496143,-19.89001069564732,-15.362186474205085,13.229817310188427,-16.132838579859307,-9.526013144101338,11.315441788038811,0.05283383660280705,-8.191685877993915,-2.83854978903562,-18.03098480656821,-5.736482834011513,0,Neutral,0.973
0.1875,7.983306626110891,-12.61892880231786,-7.063643950077883,-21.069879884770327,-9.074836894124065,17.43178959765098,-10.825759553085296,-10.51255686527716,17.926252372864045,3.4677806145604464,-5.882317089042449,-2.7032034676360417,-5.243380197807301,-11.078778390170019,0,Neutral,0.973
0.19140625,8.787197383603583,-14.703306162403564,-9.542044504510347,-19.21466870710212,-4.013054157523144,15.389154118874233,-7.322744853773288,-10.875338069587086,23.78264570048058,4.14966469926381,-3.0626893926960674,-3.4791603841298344,6.734887639465019,-15.98859860617752,0,Neutral,0.973
0.1953125,5.700688683519426,-15.040878862391546,-14.493114652758965,-16.755704149115648,1.9535625255359368,9.190984108679695,-8.34188880405496,-12.186600947959562,25.671137461469517,0.49131889589696515,2.2555198446289797,-3.11831267676192,13.990752576224391,-18.743062840182052,0,Neutral,0.973
0.19921875,0.9425406888155277,-12.07640621105826,-17.824518478146004,-15.781318526980279,10.31691711367632,3.6920766968027743,-13.719551911068319,-13.80735187976784,21.24011392639296,-7.280834609311693,9.672618654828401,-1.0440668686721613,15.7633228164144,-16.909580667378293,0,Neutral,0.973
0.203125,-2.4342085382700835,-5.76201909561227,-15.946391702531688,-16.342741481636356,20.26346096610468,2.9446156959242664,-19.664906194390188,-13.645935502526044,11.256356999881135,-16.468800364672504,16.573708318772972,1.742166963845467,14.78553570583605,-10.000200283277499,0,Neutral,0.973
0.20703125,-3.1065318118058647,2.274980850292507,-8.171730043878727,-16.388877409959218,28.821225788726405,7.235348046867687,-20.848050812784297,-10.41884588922399,-0.3639296373071548,-23.018957660911877,20.020789582515746,3.683822788459149,14.870636171695987,-1.2666786084430715,0,Neutral,0.973
0.2109375,-2.5911992689716143,9.89055919682169,2.8508230318942633,-13.141323391706921,32.73876211138291,12.977997663318543,-14.071882125817865,-5.175396872417245,-8.92524568816613,-24.0694302819276,18.72886544515785,4.174029962227766,17.568607335134143,3.9051160511734895,0,Neutral,0.973
0.21484375,-3.9062122397686463,16.037753666423782,13.038224108970956,-4.882796359796798,30.655502730834574,15.39960212177337,-0.6549044961376952,-0.8114890348539147,-12.140172343430196,-19.853916577060428,13.8221698426301,4.400343601814241,20.68667332744576,2.0881673547488075,0,Neutral,0.973
0.21875,-8.749137543205716,21.213630698367986,19.767055414425485,7.791578272312872,24.003418744378553,11.85052323031627,14.435491719978213,-0.10481821703729001,-11.685373491778622,-13.104879727563283,8.164932379416086,6.541043088901742,20.061800483460473,-5.277315225764814,0,Neutral,0.973
0.22265625,-15.647481662107824,26.280144757177784,23.492270851461075,21.882494685641955,16.069681513184307,3.2619210124917553,25.954829773088452,-3.73509841401628,-11.524586633940324,-6.478551103754076,4.723047104279644,11.738837861598846,13.183876278632034,-12.796248413152858,0,Neutral,0.973
0.2265625,-20.86330432078187,31.01776715720102,26.7427583617447,33.27614099601501,9.959046640491309,-7.042033010131784,31.52474460822754,-9.647027783512021,-14.113591715846903,-0.592164853757553,4.7245351620297535,18.686035786317454,1.5022190203720218,-15.01567199558375,0,Neutral,0.973
0.23046875,-21.23414994604296,33.933516711118635,31.329980609965244,38.83708989171807,6.944345510119994,-15.7792276119497,32.242614634539045,-14.256486886095432,-17.974232634399723,5.455006999355037,6.811333982212804,24.140311553634163,-10.597378244326073,-10.092863733368223,0,Neutral,0.973
0.234375,-16.391738904150642,33.38939338851141,36.17795499761,37.95750313869709,6.268411287655241,-21.27951516895956,30.753911493246168,-14.635842655113816,-19.121358415118255,12.029077463595755,8.124812619545995,24.857792689384578,-19.073140926151193,-0.5617059041080592,0,Neutral,0.973
0.23828125,-8.722931181366018,28.906826024930208,37.75588956858144,32.49923364760277,6.162589733277736,-23.362788090877537,28.834517683524773,-10.033929750293114,-14.959519057961892,17.8577767816061,6.658471016347134,19.47589205724964,-22.832374634422823,8.953109044081522,0,Neutral,0.973
0.2421875,-1.5170216159303291,21.57987327758425,32.93389424849179,25.378118648135395,5.023065247383554,-22.370397834815567,26.536437150285916,-1.8667435652101145,-6.806498309599192,20.889726713369384,2.7844410984021883,9.278667763169718,-23.674988485752166,14.994662783377777,0,Neutral,0.973
0.24609375,3.2227526693952906,13.492397585101317,21.8957348287405,19.04915229525439,2.1308831384043647,-18.511025331953523,23.130234111525603,7.310872234886492,1.2034895748832297,19.909383874036912,-1.3700078973709215,-2.444430372714334,-23.991771324809232,17.11292250178504,0,Neutral,0.973
0.25,5.968724903347871,6.815819101556461,8.48541772139097,14.819716031955737,-1.9958256885389813,-11.874841046945063,18.441937658498446,14.945769509265498,5.540697727751269,15.374216325927856,-3.8271131322814314,-12.06864032817095,-24.36763556938925,17.273441390944512,0,Neutral,0.973
0.25390625,9.06813662109751,3.114525374729826,-2.4493574592198915,12.810218924734302,-5.696432040382609,-2.8463694727748177,13.313797883345458,19.320406848055182,5.872357383737529,9.152435598913677,-4.116165095015302,-17.452265443197504,-23.143054609089592,17.536045484713025,0,Neutral,0.973
0.2578125,14.540237732622346,2.786305894374072,-8.424509655979985,12.045688944502782,-7.112495973055655,7.423313295270449,9.177108629987256,20.04938359377671,4.777541609006372,3.7232512313293364,-3.3130435344188647,-18.866319364471295,-18.202147011218813,17.874874973671215,0,Neutral,0.973
0.26171875,21.818813895135463,4.5950691245224,-10.550366697764638,10.860079245125453,-5.704488678917956,16.831107586879124,7.316554131273329,18.154882819333626,5.24320528358401,1.313273406202221,-3.2776487188293366,-18.431388127008404,-9.248207126135467,16.143100404324947,0,Neutral,0.973
0.265625,27.50413682156855,5.816062977290585,-11.851361232129323,7.9330902193245105,-3.044509132280769,22.819420559595343,8.051325409494014,15.473653150250875,8.402591191603017,3.0494326910513165,-5.721942280204008,-18.445541575165777,1.5846189653937566,10.542112564993278,0,Neutral,0.973
0.26953125,27.744041002363925,3.4361184077496607,-14.399501852890118,3.3261579883074233,-1.8724465280764742,23.660929895866815,10.056182921969379,13.431227728966519,13.257509783864286,8.23381988053011,-11.342864422424736,-19.802633809237733,11.282950626698112,2.342359435642477,0,Neutral,0.973
0.2734375,21.41051929318204,-4.091069059856178,-17.720296637210126,-1.4849757529546765,-4.015167864163579,19.896246399455958,10.570584356603334,11.94187014983477,17.952199843161207,14.271501970897422,-19.277929651234206,-21.560106269361086,18.057699761152183,-4.109875875329078,0,Neutral,0.973
0.27734375,11.271571068635525,-15.70993490348241,-19.586600550926462,-4.673737301880126,-8.888529428231701,14.67373216748902,6.932702328659513,9.453479017487767,21.056359653235674,17.77490121009229,-27.247410670854862,-21.86577983047751,22.074108507398897,-4.608282275036962,0,Neutral,0.973
0.28125,2.058969900556707,-28.08256135323497,-18.252816284593756,-5.458312889323998,-13.728390165200679,12.13635146680478,-1.465722795102478,4.360360134545874,22.05445080310404,16.39180317655231,-32.44564501416345,-19.615219947519407,24.571768873809493,1.162821037398108,0,Neutral,0.973
0.28515625,-2.9174194299528717,-37.194736913075026,-14.156777303123322,-4.918195841718789,-15.293099245472474,14.568474258227964,-12.40992333720537,-3.2344873410247215,21.315928198348427,9.987296229688344,-32.83471713515079,-15.652175849443491,26.60915917850166,8.726811280928718,0,Neutral,0.973
0.2890625,-3.8094587373434603,-40.194893572580945,-9.779576740602275,-5.527889265764106,-11.9086968335807,20.45996128324883,-21.99465702874495,-10.953434800697423,19.871097471113565,0.35580451505539407,-28.23472054264553,-12.393151035193009,28.393296670225702,11.722252243244403,0,Neutral,0.973
0.29296875,-3.488680262210563,-36.41344665848841,-7.899516562317824,-9.470577939933241,-4.620742873202745,25.325290209183326,-26.89952966799286,-15.49774183847647,18.811762689034225,-9.956732192622132,-20.49580140926072,-11.89241391177554,29.19238278685823,6.34434946488033,0,Neutral,0.973
0.296875,-4.904545162884292,-27.38935859815219,-9.62049114035886,-16.91546710516075,3.374151802132946,24.947416683379597,-26.254829041263847,-15.002638038903843,18.312248592919154,-18.696932918587173,-12.377948739545051,-13.830179943697097,27.685873089089206,-6.120031291777151,0,Neutral,0.973
0.30078125,-8.650046461226985,-16.28637144171492,-13.55015654166503,-25.624362564159476,8.850502518693494,18.475026158381397,-21.788899173628604,-10.486679477952308,17.08097885140927,-24.456082173408944,-5.700701868404412,-15.174155734827394,22.914980885812376,-20.37133033679639,0,Neutral,0.973
0.3046875,-12.492791388035704,-6.7738550458342965,-16.633250657143243,-32.16577760711803,10.783541941940708,8.68507997092693,-16.151749886794306,-5.213338400025051,13.132982823030293,-26.84780351722911,-0.14732654934027573,-11.990356167396053,15.506746754047445,-30.603837193831215,0,Neutral,0.973
0.30859375,-13.291822645650717,-1.4479448437800593,-16.14565487021703,-33.83783785356348,10.84734707246652,-0.7604668510884687,-10.852905067699716,-2.5931908797553165,5.529405414484571,-26.387090464581558,6.201378315407002,-2.2132900823207518,7.9295160003906275,-33.73320689898399,0,Neutral,0.973
0.3125,-9.887377521387304,-0.6151982919991335,-11.54223732436649,-30.037906158265002,11.724890264218454,-8.372081862344249,-5.674614058860846,-4.314582832438954,-4.492107091679553,-24.159785850100654,14.940834257892229,12.594473744941803,2.9901319223752485,-30.445300681114407,0,Neutral,0.973
0.31640625,-4.399592475488565,-2.370544091806581,-4.69970034010838,-22.318683634288863,14.798685640187545,-15.320722659837195,0.04826515153458921,-9.779962863078554,-14.148686364911427,-21.43176446233959,25.553203266083177,27.811847450333147,1.6816774196859894,-23.96993371745389,0,Neutral,0.973
0.3203125,-0.5911707567834918,-3.8903081769624657,1.7076529692709566,-13.297035932225208,19.13581029455216,-23.134696121035876,5.8241467922700965,-16.678906957154148,-20.937232336237116,-19.190705088282108,35.20105288537045,38.321075624474084,2.428675664703027,-17.67962943641853,0,Neutral,0.973
0.32421875,-0.8124110965851926,-3.0108662992706883,6.265804556411269,-5.201092278563566,22.14850267959811,-31.065994345575604,9.833912422505229,-22.041062126018915,-24.01862102665644,-17.59972494128192,40.3975194026355,41.30542112024405,2.4066969070522726,-13.062687528922341,0,Neutral,0.973
0.328125,-4.314658964329328,0.8133295478817357,9.59941579347957,1.104653925848096,21.091846807262982,-35.780754441578125,10.31442248715997,-23.433193191814965,-24.14638746995542,-15.798907008070342,39.402785871554244,37.43672261364026,-0.2834836187462631,-9.463951680671517,0,Neutral,0.973
0.33203125,-8.15105774882315,6.55455689121666,13.40425504949971,6.045290543637273,14.587287169837861,-33.82253810573622,7.13371361949216,-20.14476981937615,-22.509694488368126,-12.657433803235946,33.46362378813884,29.888689683117576,-5.193019452645448,-5.738850349422303,0,Neutral,0.973
0.3359375,-9.646794174426734,12.381779254086835,18.545683116713356,10.333562058222114,3.544722113791345,-24.771835345408128,2.297938793768042,-13.731531995800578,-19.63772762451492,-8.099059396538697,25.87531384278894,22.208354208808103,-9.735352549487304,-2.1553974202711212,0,Neutral,0.973
0.33984375,-8.43316626649884,16.566936739742275,23.695096500243075,14.04977888533411,-9.102095704704455,-12.322865429992147,-0.8757946215264054,-7.06482927210612,-15.208689106469649,-3.5438491218217325,19.691488724090483,16.620463630949654,-11.088366666840221,-0.4438779507378926,0,Neutral,0.973
0.34375,-6.44745968565908,18.22946434247574,25.87007760413895,16.7130600650126,-19.839575110046948,-2.160425471140223,0.44535445335388224,-2.192436852208782,-8.676731495611413,-0.6716778769492747,15.888089266069754,13.536021649189099,-8.658824561045437,-1.6954833597345997,0,Neutral,0.973
0.34765625,-5.869353785131994,17.763906703084395,22.779074871379922,17.953092320711278,-26.35513730914434,1.8071439519372523,6.599817774491477,1.1912325764158003,-0.032219648393141787,0.3744110019869126,13.158105662026053,12.010505545249833,-4.9388290275977,-4.193097094265543,0,Neutral,0.973
0.3515625,-6.826089696456615,16.47485925603321,14.87712076047354,17.680585997498245,-28.616175502803543,-0.1351851944482489,14.585462425911112,5.186868948728955,9.77791645425722,1.4748377830221375,9.21595542280345,10.579639188195566,-3.5934535767801368,-3.700250187735155,0,Neutral,0.973
0.35546875,-7.0451998621659175,15.282833661859144,5.057634102636303,15.633446047011294,-28.630198806914564,-4.232762032025332,19.620683228056546,11.550521285264097,18.85303711591216,5.153042362048634,2.633495048433891,8.050110535867729,-6.309068139040998,3.458209434379988,0,Neutral,0.973
0.359375,-3.825054046387388,13.586954059953815,-3.6228591174930327,11.30024945945764,-28.875453331467845,-6.204514794429326,18.454437927966662,19.93150595106912,24.855885637606473,12.552828348764029,-5.895238278982144,3.9917921206554383,-11.181589106324958,16.963715377096044,0,Neutral,0.973
0.36328125,3.524194621247225,9.642871698094845,-9.894541980321078,4.719269986618264,-30.228297399003033,-3.972838582763379,11.680588003540091,27.98055035453856,26.0736476342811,22.43861901101978,-13.686486066080555,-1.1727359601758873,-13.976243242812872,31.784613965182004,0,Neutral,0.973
0.3671875,13.001818320773731,2.301266536948539,-14.405801940122592,-2.718447427330613,-31.004193441493264,1.5615688891955717,2.8248833637974733,32.99008044828977,22.487575989377323,31.846650163901547,-17.768959093183724,-6.495275776534722,-11.3154934308369,41.13815536403391,0,Neutral,0.973
0.37109375,21.458404720314412,-7.495232239311721,-18.422216563507607,-8.587083294314962,-28.236171345896842,7.771712506949833,-4.88856136901863,33.41410485198867,15.888016638394527,37.693900943975585,-17.106577117508138,-11.184870845861932,-3.4475219532760484,41.12194254788273,0,Neutral,0.973
0.375,26.776534363405652,-16.779608587999,-22.30093253735438,-10.809698573341736,-20.264237184765182,12.293243227131576,-10.84366388633987,29.227277540231626,8.65029750877673,38.21883260852085,-13.504281965733645,-15.298031377192467,5.712422609742513,33.46935005656804,0,Neutral,0.973
0.37890625,28.874090682263628,-22.13817116319181,-24.829178560434393,-8.944568636815264,-8.31022894462826,14.173988026441544,-16.3893680349519,21.633208264289934,2.059555469652283,33.632073763658646,-10.336822719103875,-19.81027343383736,11.624282768168733,24.08295443152175,0,Neutral,0.973
0.3828125,29.163874699023896,-21.63993916146005,-23.99381325535199,-4.397111717744595,4.178732369967133,13.616806686816211,-22.469614117229643,12.914018033784046,-4.339114602754797,25.892994029417636,-10.188649544249433,-25.724247305318773,12.713627823249418,18.3904736991554,0,Neutral,0.973
0.38671875,29.280979726706946,-15.822580219106982,-18.673964062131517,0.36860779575032393,13.55132343980612,11.016388941576896,-28.154350818521532,6.103747694242059,-11.751201422747183,17.757694839374647,-13.319179497211834,-32.64435631082785,11.196455438215718,17.459319004222774,0,Neutral,0.973
0.390625,29.844750796994315,-7.293733274023169,-9.86048188401102,2.9147988835588476,17.854219755613226,6.297899373410206,-31.180666917778787,3.743297402780958,-20.379119949856022,11.568614001806743,-17.894241345825606,-37.93281991744664,10.554084006902308,18.195413536556753,0,Neutral,0.973
